loc_rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2
7037,8505674,K05526.01,,FALSE POSITIVE,1,0,0,43.169798,0.001084,-0.001084,159.086,0.0203,-0.0203,2454992.086,0.0203,-0.0203,0.5639,0.0289,-0.4689,9.686,0.853,-0.853,,,,120.8,12.7,-12.7,6.9,5929.0,195.0,-181.0,1.292,0.506,-0.314
7045,11465869,K05904.01,,FALSE POSITIVE,0,0,0,322.544807,0.006912,-0.006912,267.9262,0.0129,-0.0129,2455100.926,0.0129,-0.0129,0.0183,0.4357,-0.0182,11.236,0.427,-0.427,,,,88.0,7.9,-7.9,12.1,5359.0,167.0,-134.0,0.741,0.194,-0.053
7047,11506938,K05906.01,,FALSE POSITIVE,0,1,0,22.57494749,8.218e-05,-8.218e-05,149.09617,0.00288,-0.00288,2454982.096,0.00288,-0.00288,1.271,0.094,-0.099,36.756,0.177,-0.177,,,,1344.1,5.6,-5.6,302.6,6581.0,149.0,-183.0,1.468,0.307,-0.307
7049,11513441,K05908.01,,FALSE POSITIVE,0,0,1,85.5692223,0.0006885,-0.0006885,188.06607,0.00664,-0.00664,2455021.066,0.00664,-0.00664,0.98,4.972,-0.138,4.954,0.352,-0.352,,,,539.2,34.7,-34.7,18.2,5361.0,185.0,-167.0,1.951,0.912,-1.114
7055,11599800,K05914.01,,FALSE POSITIVE,0,0,1,422.255426,0.007589,-0.007589,160.6562,0.0169,-0.0169,2454993.656,0.0169,-0.0169,0.3769,0.0697,-0.3769,4.974,0.39,-0.39,,,,1935.0,192.0,-192.0,17.4,6273.0,180.0,-238.0,1.139,0.611,-0.138
7061,11603298,K05920.01,,FALSE POSITIVE,0,0,0,471.39698,0.02199,-0.02199,247.0802,0.0242,-0.0242,2455080.08,0.0242,-0.0242,0.3379,0.1274,-0.3379,10.714,0.773,-0.773,,,,329.9,33.4,-33.4,13.1,6587.0,156.0,-197.0,1.008,0.353,-0.088
7068,11654039,K05927.01,,FALSE POSITIVE,0,0,0,436.42852,0.02402,-0.02402,452.2705,0.0411,-0.0411,2455285.271,0.0411,-0.0411,0.3772,0.0804,-0.3772,13.8,1.9,-1.9,,,,163.9,22.1,-22.1,9.2,5997.0,148.0,-170.0,0.971,0.39,-0.096
7085,11924426,K05944.01,,FALSE POSITIVE,0,1,0,64.713168094,3.183e-06,-3.183e-06,171.3677102,3.86e-05,-3.86e-05,2455004.368,3.86e-05,-3.86e-05,0.573,0.011,-0.012,5.69869,0.00103,-0.00103,,,,312970.0,34.2,-34.2,3582.5,6175.0,166.0,-185.0,0.974,0.289,-0.124
7088,11968514,K05947.01,,FALSE POSITIVE,0,1,1,1.036592136,5.14e-07,-5.14e-07,132.089545,0.000434,-0.000434,2454965.09,0.000434,-0.000434,1.25,1.19,-0.188,2.296,0.0217,-0.0217,,,,2118.2,16.4,-16.4,150.6,4884.0,58.0,-72.0,8.747,1.504,-2.256
7098,12156805,K05957.01,,FALSE POSITIVE,0,0,1,371.54879,0.01617,-0.01617,183.5693,0.0274,-0.0274,2455016.569,0.0274,-0.0274,0.6743,0.0107,-0.5335,9.841,0.798,-0.798,,,,125.6,14.4,-14.4,10.1,5225.0,181.0,-144.0,0.954,0.5,-0.128
7099,12165063,K05958.01,,FALSE POSITIVE,1,0,0,226.499243,0.002938,-0.002938,131.6622,0.0113,-0.0113,2454964.662,0.0113,-0.0113,0.266,0.3645,-0.23,1.328,0.443,-0.443,,,,127.4,30.0,-30.0,4.7,5093.0,210.0,-155.0,0.798,0.177,-0.075
7103,12257851,K05962.01,,FALSE POSITIVE,1,0,1,2.61594288,7.759e-05,-7.759e-05,132.415,0.0263,-0.0263,2454965.415,0.0263,-0.0263,0.711,0.258,-0.47,6.45,1.2,-1.2,,,,72.1,6.4,-6.4,13.4,6063.0,163.0,-199.0,1.012,0.282,-0.101
7104,12265150,K05963.01,,FALSE POSITIVE,0,1,1,1.686009643,1.892e-06,-1.892e-06,133.060575,0.000881,-0.000881,2454966.061,0.000881,-0.000881,0.566,0.311,-0.356,1.1818,0.0309,-0.0309,,,,390.4,9.8,-9.8,48.5,5783.0,144.0,-158.0,0.88,0.258,-0.086
7108,10964747,K05844.01,,FALSE POSITIVE,1,0,0,344.961485,0.006251,-0.006251,208.2266,0.0142,-0.0142,2455041.227,0.0142,-0.0142,0.3073,0.1864,-0.3071,3.023,0.521,-0.521,,,,427.9,79.5,-79.5,6.2,5481.0,197.0,-162.0,0.775,0.456,-0.088
7117,12405436,K05969.01,,FALSE POSITIVE,1,0,1,163.820347,0.002296,-0.002296,232.6163,0.0108,-0.0108,2455065.616,0.0108,-0.0108,0.2012,0.3268,-0.2011,1.331,0.845,-0.845,,,,1196.0,249.0,-249.0,7.0,4822.0,185.0,-146.0,0.771,0.077,-0.04
7118,12417572,K05970.01,,FALSE POSITIVE,1,0,1,151.577009,0.002864,-0.002864,194.7958,0.0155,-0.0155,2455027.796,0.0155,-0.0155,0.0653,0.3855,-0.0652,2.59,0.503,-0.503,,,,467.9,76.4,-76.4,9.3,6854.0,183.0,-260.0,1.674,0.859,-0.433
7127,11037818,K05856.01,Kepler-1638 b,CONFIRMED,0,0,0,259.34304,0.01256,-0.01256,165.6794,0.0426,-0.0426,2454998.679,0.0426,-0.0426,0.447,0.516,-0.242,16.04,1.1,-1.1,,,,349.7,30.3,-30.3,13.1,5490.0,82.0,-82.0,3.204,0.545,-1.18
7129,11046870,K05858.01,,FALSE POSITIVE,0,0,1,8.34410791,5.823e-05,-5.823e-05,136.54528,0.00498,-0.00498,2454969.545,0.00498,-0.00498,0.546,0.433,-0.34,1.606,0.197,-0.197,,,,255.2,34.0,-34.0,9.9,6321.0,175.0,-241.0,1.058,0.326,-0.116
7131,12645262,K05975.01,,FALSE POSITIVE,1,0,0,545.45623972,,,131.6984103,,,2454964.698,,,,,,5.91,,,,,,,,,,,,,,,
7132,12645761,K05976.01,,FALSE POSITIVE,0,1,0,2.709570339,4.94e-07,-4.94e-07,134.084891,0.000149,-0.000149,2454967.085,0.000149,-0.000149,1.238,0.059,-0.067,5.57527,0.00756,-0.00756,,,,13171.0,16.6,-16.6,900.9,5030.0,113.0,-125.0,5.208,1.807,-2.41
7136,12736658,K05980.01,,FALSE POSITIVE,1,0,1,0.855294909,8.7e-08,-8.7e-08,131.6579596,8.36e-05,-8.36e-05,2454964.658,8.36e-05,-8.36e-05,1.269,0.048,-0.044,2.89112,0.00353,-0.00353,,,,6771.6,5.2,-5.2,870.3,5846.0,158.0,-176.0,1.207,0.327,-0.268
7137,12835139,K05981.01,,FALSE POSITIVE,1,0,0,350.609298,0.007818,-0.007818,163.1091,0.0168,-0.0168,2454996.109,0.0168,-0.0168,0.0409,0.5581,-0.0409,1.621,0.356,-0.356,,,,369.5,98.5,-98.5,3.6,6658.0,188.0,-249.0,1.992,0.72,-0.729
7140,11073238,K05861.01,,FALSE POSITIVE,1,0,0,452.40428,0.04807,-0.04807,189.0844,0.04,-0.04,2455022.084,0.04,-0.04,0.6038,0.3739,-0.3855,17.2,1.8,-1.8,,,,216.7,32.2,-32.2,8.2,6195.0,151.0,-188.0,1.029,0.482,-0.098
7141,11076176,K05862.01,,FALSE POSITIVE,0,1,0,0.699985822,9.2e-08,-9.2e-08,131.840533,0.000101,-0.000101,2454964.841,0.000101,-0.000101,0.28,0.019,-0.006,3.02633,0.00881,-0.00881,,,,389430.0,847.0,-847.0,626.9,5264.0,158.0,-158.0,0.724,0.112,-0.06
7144,11090561,K05865.01,,FALSE POSITIVE,0,0,1,35.8726918,0.000201,-0.000201,131.5668,0.0047,-0.0047,2454964.567,0.0047,-0.0047,0.963,0.068,-0.584,4.402,0.515,-0.515,,,,916.3,53.5,-53.5,24.6,5254.0,184.0,-299.0,15.369,0.955,-5.094
7154,11176166,K05875.01,Kepler-1639 b,CONFIRMED,0,0,0,9.8788502,0.0003593,-0.0003593,134.3829,0.0343,-0.0343,2454967.383,0.0343,-0.0343,0.732,0.238,-0.5,2.951,0.211,-0.211,,,,454.7,38.4,-38.4,13.4,6477.0,159.0,-250.0,1.148,0.362,-0.155
7159,11199233,K05880.01,,FALSE POSITIVE,1,0,1,386.22400908,,,506.1610851,,,2455339.161,,,,,,4.93,,,,,,,,,,,,,,,
7163,11338918,K05884.01,,FALSE POSITIVE,0,0,0,588.63759,0.01398,-0.01398,246.525,0.0173,-0.0173,2455079.525,0.0173,-0.0173,0.3978,0.0902,-0.3978,3.84,0.812,-0.812,,,,322.1,81.1,-81.1,7.4,5135.0,167.0,-139.0,0.849,1.2,-0.089
7166,11341314,K05887.01,,FALSE POSITIVE,0,0,0,9.8338474,0.0001654,-0.0001654,132.5363,0.0175,-0.0175,2454965.536,0.0175,-0.0175,0.733,0.202,-0.508,14.585,0.439,-0.439,,,,57.6,2.7,-2.7,23.8,5929.0,71.0,-79.0,1.202,0.185,-0.148
7173,11401845,K05894.01,,FALSE POSITIVE,0,1,0,1.080695116,6.229e-06,-6.229e-06,131.86822,0.00525,-0.00525,2454964.868,0.00525,-0.00525,0.62,0.143,-0.137,7.449,0.107,-0.107,,,,312770.0,3150.0,-3150.0,198.8,7796.0,244.0,-325.0,2.34,0.436,-0.81
7180,8517303,K06181.01,,FALSE POSITIVE,0,1,0,24.0733775,0.0001912,-0.0001912,141.13539,0.00642,-0.00642,2454974.135,0.00642,-0.00642,0.914,0.008,-0.011,19.612,0.437,-0.437,,,,1325.7,20.8,-20.8,76.9,4647.0,69.0,-62.0,6.055,1.954,-0.837
7182,10055126,K01608.03,Kepler-311 d,CONFIRMED,0,0,0,232.040326,0.006902,-0.006902,262.2531,0.0265,-0.0265,2455095.253,0.0265,-0.0265,0.61,0.341,-0.388,12.235,0.765,-0.765,,,,290.8,21.9,-21.9,15.2,5903.0,106.0,-117.0,1.156,0.185,-0.166
7185,9285265,K03410.02,Kepler-1491 c,CONFIRMED,0,0,0,61.569765,0.001804,-0.001804,182.0201,0.0248,-0.0248,2455015.02,0.0248,-0.0248,0.486,0.074,-0.409,9.75,0.635,-0.635,,,,298.3,30.9,-30.9,10.9,5626.0,77.0,-77.0,1.389,0.223,-0.298
7189,6525209,K03479.02,,FALSE POSITIVE,0,0,1,1.71029474,1.492e-05,-1.492e-05,131.61307,0.00736,-0.00736,2454964.613,0.00736,-0.00736,0.825,0.143,-0.588,2.946,0.273,-0.273,,,,158.9,14.5,-14.5,14.5,5365.0,160.0,-144.0,0.729,0.104,-0.064
7190,6368175,K03503.02,Kepler-1703 c,CONFIRMED,0,0,0,31.8245304,0.0007928,-0.0007928,144.5289,0.0177,-0.0177,2454977.529,0.0177,-0.0177,0.681,0.0462,-0.4878,4.17,1.0,-1.0,,,,79.0,23.0,-23.0,7.7,6338.0,171.0,-179.0,0.847,0.365,-0.057
7196,2309587,K05982.01,,FALSE POSITIVE,0,1,0,1.838514245,3.88e-07,-3.88e-07,132.101259,0.000178,-0.000178,2454965.101,0.000178,-0.000178,0.947,0.134,-0.095,3.2601,0.0103,-0.0103,,,,118960.0,280.0,-280.0,470.0,5799.0,157.0,-157.0,1.055,0.311,-0.233
7197,2445134,K05983.01,,FALSE POSITIVE,0,1,0,8.412008943,2.36e-07,-2.36e-07,139.6485198,2.38e-05,-2.38e-05,2454972.649,2.38e-05,-2.38e-05,0.539,0.004,-0.001,5.41096,0.0012,-0.0012,,,,136110.0,28.2,-28.2,5696.2,6247.0,169.0,-206.0,1.314,0.373,-0.305
7198,3241344,K05984.01,,FALSE POSITIVE,0,1,0,3.912679136,,,133.4288498,,,2454966.429,,,23.127,,,3.556,,,,,,291510.0,,,1229.9,5616.0,185.0,-168.0,0.72,0.086,-0.078
7199,3347485,K05985.01,,FALSE POSITIVE,0,1,0,7.544804312,3.208e-06,-3.208e-06,137.11963,0.000344,-0.000344,2454970.12,0.000344,-0.000344,1.266,0.097,-0.066,8.2678,0.0178,-0.0178,,,,6501.7,13.3,-13.3,587.2,5953.0,159.0,-159.0,1.609,0.472,-0.708
7201,2161623,K06094.01,,FALSE POSITIVE,0,1,0,2.283466438,3.023e-06,-3.023e-06,132.34883,0.00165,-0.00165,2454965.349,0.00165,-0.00165,0.457,0.011,-0.009,7.7999,0.0155,-0.0155,,,,864260.0,1028.0,-1028.0,1103.1,6723.0,189.0,-260.0,1.719,0.503,-0.503
7202,2707097,K06095.01,,FALSE POSITIVE,0,1,0,0.692807507,1.139e-06,-1.139e-06,131.88094,0.00175,-0.00175,2454964.881,0.00175,-0.00175,1.196,0.344,-0.174,1.49242,0.00778,-0.00778,,,,25338.0,64.9,-64.9,260.9,5780.0,,,1.0,,
7203,2719873,K06096.01,,FALSE POSITIVE,0,1,0,17.279290765,8.89e-07,-8.89e-07,135.2741342,4.15e-05,-4.15e-05,2454968.274,4.15e-05,-4.15e-05,0.496,0.005,-0.001,5.07591,0.00139,-0.00139,,,,164310.0,76.5,-76.5,2841.5,5251.0,156.0,-156.0,0.658,0.069,-0.052
7208,8590780,K06183.01,,FALSE POSITIVE,0,1,0,4.326946311,1.49e-07,-1.49e-07,132.1921929,2.82e-05,-2.82e-05,2454965.192,2.82e-05,-2.82e-05,0.482,0.003,-0.003,5.55905,0.00063,-0.00063,,,,409030.0,33.7,-33.7,4247.8,6231.0,188.0,-207.0,1.501,0.41,-0.501
7209,8613338,K06184.01,,FALSE POSITIVE,1,0,0,527.29093,0.01321,-0.01321,209.218,0.0211,-0.0211,2455042.218,0.0211,-0.0211,0.2371,0.2146,-0.2369,14.305,0.581,-0.581,,,,200.8,16.2,-16.2,16.0,5671.0,160.0,-141.0,0.919,0.368,-0.096
7210,8646141,K06185.01,,FALSE POSITIVE,1,0,0,168.858303,0.007528,-0.007528,237.5792,0.0381,-0.0381,2455070.579,0.0381,-0.0381,0.0436,0.4268,-0.0436,12.964,0.886,-0.886,,,,119.1,13.3,-13.3,9.7,6608.0,174.0,-244.0,2.189,0.728,-0.815
7211,8653134,K06186.01,Kepler-1643 b,CONFIRMED,0,0,0,5.34264143,2.074e-05,-2.074e-05,134.38122,0.00316,-0.00316,2454967.381,0.00316,-0.00316,0.021,0.44,-0.021,2.453,0.1,-0.1,,,,691.3,39.5,-39.5,19.9,5101.0,184.0,-184.0,0.67,0.08,-0.053
7212,8702921,K06187.01,,FALSE POSITIVE,0,1,0,19.38444245,1.379e-05,-1.379e-05,137.214882,0.000594,-0.000594,2454970.215,0.000594,-0.000594,0.203,0.104,-0.116,20.5899,0.0456,-0.0456,,,,3372.0,5.6,-5.6,685.3,4968.0,49.0,-119.0,5.026,0.715,-1.549
7214,8957954,K06189.01,,FALSE POSITIVE,0,1,0,2.179924994,6.5e-08,-6.5e-08,132.1293516,2.48e-05,-2.48e-05,2454965.129,2.48e-05,-2.48e-05,0.711,0.004,-0.008,4.87581,0.00085,-0.00085,,,,253150.0,69.1,-69.1,4541.1,6106.0,163.0,-199.0,0.966,0.324,-0.101
7215,8984706,K06190.01,,FALSE POSITIVE,0,1,0,10.135401047,3.86e-07,-3.86e-07,132.3238999,3.17e-05,-3.17e-05,2454965.324,3.17e-05,-3.17e-05,0.704,0.005,-0.007,5.6831,0.00096,-0.00096,,,,256060.0,26.1,-26.1,4311.3,5895.0,175.0,-175.0,1.415,0.394,-0.482
7216,4247807,K03748.02,,FALSE POSITIVE,0,0,1,2.02487934,3.766e-05,-3.766e-05,131.9026,0.0165,-0.0165,2454964.903,0.0165,-0.0165,0.3797,0.2154,-0.3797,1.621,0.558,-0.558,,,,145.8,52.3,-52.3,7.7,5440.0,219.0,-168.0,0.825,0.355,-0.092
7218,8030339,K03954.02,Kepler-1534 b,CONFIRMED,0,0,0,5.71668787,3.322e-05,-3.322e-05,136.32274,0.00424,-0.00424,2454969.323,0.00424,-0.00424,0.616,0.347,-0.396,1.97,0.138,-0.138,,,,431.7,39.0,-39.0,11.8,5638.0,186.0,-186.0,0.883,0.229,-0.098
7219,8037145,K00520.04,Kepler-176 e,CONFIRMED,0,0,0,51.1658019,0.0004308,-0.0004308,172.30921,0.00673,-0.00673,2455005.309,0.00673,-0.00673,0.817,0.04,-0.564,4.637,0.194,-0.194,,,,259.2,22.0,-22.0,12.2,4963.0,81.0,-74.0,0.826,0.032,-0.06
7220,5471059,K03956.02,,FALSE POSITIVE,1,0,1,12.4249559,0.0003793,-0.0003793,141.5823,0.0256,-0.0256,2454974.582,0.0256,-0.0256,0.174,0.279,-0.174,16.332,0.546,-0.546,,,,110.4,7.5,-7.5,17.6,5524.0,166.0,-182.0,0.847,0.213,-0.071
7221,5471675,K04000.02,,FALSE POSITIVE,1,0,0,12.427135,0.001117,-0.001117,141.4159,0.0809,-0.0809,2454974.416,0.0809,-0.0809,0.011,0.4339,-0.011,12.81,5.0,-5.0,,,,32.5,11.6,-11.6,4.2,6561.0,168.0,-247.0,1.821,0.851,-0.571
7224,3530668,K05986.01,,FALSE POSITIVE,0,1,0,1.946198513,2.68e-07,-2.68e-07,132.314091,0.000113,-0.000113,2454965.314,0.000113,-0.000113,0.249,0.034,-0.025,4.0336,0.00664,-0.00664,,,,130720.0,182.0,-182.0,902.8,6224.0,199.0,-243.0,1.433,0.4,-0.36
7227,3831911,K05988.01,,FALSE POSITIVE,0,1,1,30.4838006,0.000252,-0.000252,149.8133,0.00675,-0.00675,2454982.813,0.00675,-0.00675,1.222,6.861,-0.149,2.6,0.431,-0.431,,,,18441.0,2542.0,-2542.0,9.4,3857.0,97.0,-97.0,0.531,0.029,-0.038
7228,3852258,K05989.01,,FALSE POSITIVE,0,1,1,5.7584367,2.134e-05,-2.134e-05,135.11279,0.00299,-0.00299,2454968.113,0.00299,-0.00299,0.101,0.506,-0.101,2.587,0.264,-0.264,,,,736.6,38.9,-38.9,26.8,4754.0,100.0,-120.0,25.287,0.546,-10.374
7229,3858919,K05990.01,,FALSE POSITIVE,1,0,1,25.9522913,0.0008463,-0.0008463,154.8689,0.0205,-0.0205,2454987.869,0.0205,-0.0205,0.142,0.317,-0.142,10.977,0.622,-0.622,,,,557.8,47.1,-47.1,14.0,5692.0,177.0,-197.0,0.866,0.217,-0.078
7230,3869326,K05991.01,,FALSE POSITIVE,0,1,0,8.58599537,2.555e-05,-2.555e-05,136.21367,0.00294,-0.00294,2454969.214,0.00294,-0.00294,0.316,0.128,-0.316,2.4078,0.0867,-0.0867,,,,818.0,26.9,-26.9,36.9,4805.0,38.0,-135.0,13.941,0.86,-3.442
7231,3971315,K05992.01,,FALSE POSITIVE,0,1,1,9.892240848,3.715e-06,-3.715e-06,136.693856,0.000329,-0.000329,2454969.694,0.000329,-0.000329,1.28,0.141,-0.093,4.1774,0.0163,-0.0163,,,,5283.2,20.1,-20.1,314.0,6225.0,169.0,-206.0,1.009,0.32,-0.107
7233,2997455,K06098.01,,FALSE POSITIVE,0,1,1,1.129848432,1.56e-07,-1.56e-07,131.789871,0.000114,-0.000114,2454964.79,0.000114,-0.000114,1.042,0.265,-0.02,2.07578,0.00363,-0.00363,,,,4658.5,7.6,-7.6,490.6,4846.0,50.0,-93.0,7.102,1.198,-2.224
7234,3003991,K06099.01,,FALSE POSITIVE,0,1,0,7.244778994,3.89e-07,-3.89e-07,131.8598491,4.43e-05,-4.43e-05,2454964.86,4.43e-05,-4.43e-05,0.522,0.016,-0.003,3.3873,0.00315,-0.00315,,,,99147.0,72.0,-72.0,1761.4,5530.0,166.0,-149.0,0.788,0.176,-0.059
7235,3003991,K06099.02,,FALSE POSITIVE,1,0,0,110.1552727,,,211.5620379,,,2455044.562,,,,,,2.04,,,,,,,,,,,,,,,
7236,3229028,K06100.01,,FALSE POSITIVE,0,1,0,0.730964241,3.544e-06,-3.544e-06,132.19448,0.00507,-0.00507,2454965.194,0.00507,-0.00507,0.459,0.062,-0.459,2.483,0.135,-0.135,,,,44.0,2.0,-2.0,28.7,5929.0,79.0,-79.0,1.463,0.233,-0.285
7238,3230787,K06101.01,,FALSE POSITIVE,0,1,0,17.734020239,1.006e-06,-1.006e-06,143.9226707,4.7e-05,-4.7e-05,2454976.923,4.7e-05,-4.7e-05,0.837,0.016,-0.02,7.27595,0.00266,-0.00266,,,,186680.0,45.6,-45.6,2905.9,5883.0,162.0,-133.0,1.554,0.314,-0.472
7244,9101400,K06192.01,,FALSE POSITIVE,0,1,1,0.829019343,2.367e-06,-2.367e-06,131.46667,0.00401,-0.00401,2454964.467,0.00401,-0.00401,0.72,0.075,-0.094,4.8401,0.0187,-0.0187,,,,278260.0,564.0,-564.0,631.1,6645.0,186.0,-255.0,1.328,0.408,-0.22
7245,9119652,K06193.01,,FALSE POSITIVE,0,1,0,1.1080999,1.22e-05,-1.22e-05,131.7222,0.0153,-0.0153,2454964.722,0.0153,-0.0153,0.525,0.077,-0.069,3.3542,0.0333,-0.0333,,,,380930.0,3151.0,-3151.0,155.4,5299.0,204.0,-167.0,1.769,1.081,-1.081
7247,9145861,K06194.02,,FALSE POSITIVE,1,0,0,215.778765,0.006439,-0.006439,180.324,0.0226,-0.0226,2455013.324,0.0226,-0.0226,0.7163,0.0159,-0.539,3.737,0.778,-0.778,,,,377.6,65.5,-65.5,5.8,4902.0,92.0,-142.0,7.056,0.502,-1.716
7249,7100673,K04032.03,Kepler-1542 d,CONFIRMED,0,0,0,5.99273265,2.357e-05,-2.357e-05,131.75079,0.0031,-0.0031,2454964.751,0.0031,-0.0031,0.505,0.419,-0.302,2.6502,0.0944,-0.0944,,,,69.8,3.9,-3.9,19.2,5574.0,111.0,-100.0,1.065,0.166,-0.15
7250,7100673,K04032.04,Kepler-1542 e,CONFIRMED,0,0,0,5.10110666,2.355e-05,-2.355e-05,132.42955,0.00359,-0.00359,2454965.43,0.00359,-0.00359,0.083,0.355,-0.083,2.657,0.112,-0.112,,,,65.1,3.7,-3.7,19.5,5574.0,111.0,-100.0,1.065,0.166,-0.15
7252,4150496,K04046.02,,FALSE POSITIVE,1,0,1,94.22498,0.003005,-0.003005,196.1757,0.0257,-0.0257,2455029.176,0.0257,-0.0257,0.801,0.139,-0.558,22.445,0.72,-0.72,,,,346.3,24.0,-24.0,15.5,5880.0,159.0,-194.0,0.893,0.274,-0.091
7254,6129694,K04131.02,,FALSE POSITIVE,1,0,0,241.0122,0.1052,-0.1052,263.077,0.203,-0.203,2455096.077,0.203,-0.203,0.4046,0.329,-0.3469,1.19,2.6,-2.6,,,,216.1,76.4,-76.4,4.1,7843.0,225.0,-311.0,2.909,0.809,-0.867
7256,9899315,K04181.02,,FALSE POSITIVE,1,0,0,164.689421,0.003776,-0.003776,287.2483,0.0147,-0.0147,2455120.248,0.0147,-0.0147,0.5312,0.0524,-0.4692,1.847,0.592,-0.592,,,,521.0,136.0,-136.0,4.6,6089.0,153.0,-198.0,0.95,0.347,-0.088
7257,4037428,K05993.01,,FALSE POSITIVE,0,1,0,4.264729569,1.5e-06,-1.5e-06,135.198495,0.000291,-0.000291,2454968.198,0.000291,-0.000291,0.924,0.483,-0.057,2.2075,0.0148,-0.0148,,,,22672.0,137.0,-137.0,201.6,6052.0,163.0,-163.0,1.417,0.405,-0.54
7258,4049124,K05994.01,,FALSE POSITIVE,0,1,0,4.804469712,4.32e-07,-4.32e-07,136.0047256,7.34e-05,-7.34e-05,2454969.005,7.34e-05,-7.34e-05,0.567,0.008,-0.005,3.51946,0.00317,-0.00317,,,,132620.0,161.0,-161.0,1177.8,5561.0,167.0,-167.0,0.809,0.185,-0.074
7259,4275328,K05995.01,,FALSE POSITIVE,0,1,1,6.150529292,2.655e-06,-2.655e-06,132.522141,0.000354,-0.000354,2454965.522,0.000354,-0.000354,1.236,0.295,-0.104,4.4562,0.0183,-0.0183,,,,2417.1,9.4,-9.4,301.4,6691.0,190.0,-238.0,1.565,0.417,-0.51
7260,4753561,K05996.01,,FALSE POSITIVE,0,1,1,4.944927575,8.088e-06,-8.088e-06,131.61124,0.00136,-0.00136,2454964.611,0.00136,-0.00136,1.215,6.754,-0.018,3.4648,0.0702,-0.0702,,,,1028.7,19.6,-19.6,62.5,4428.0,79.0,-79.0,0.701,0.02,-0.034
7261,4912991,K05997.01,,FALSE POSITIVE,0,1,0,4.442517008,8.44e-07,-8.44e-07,133.608114,0.000158,-0.000158,2454966.608,0.000158,-0.000158,0.936,0.21,-0.002,2.43922,0.00983,-0.00983,,,,25342.0,78.7,-78.7,396.2,6316.0,155.0,-202.0,1.119,0.246,-0.143
7263,5036966,K05998.01,,FALSE POSITIVE,0,1,0,62.7356439,0.0001074,-0.0001074,152.22026,0.0021,-0.0021,2454985.22,0.0021,-0.0021,0.73,0.034,-0.034,10.7925,0.0131,-0.0131,,,,243700.0,271.0,-271.0,1115.3,6211.0,219.0,-219.0,1.44,0.417,-0.459
7264,5254230,K05999.01,,FALSE POSITIVE,0,1,1,7.035518449,8.027e-06,-8.027e-06,137.950087,0.000944,-0.000944,2454970.95,0.000944,-0.000944,1.268,6.444,-0.206,3.5286,0.0497,-0.0497,,,,2139.0,27.3,-27.3,91.5,5288.0,157.0,-157.0,0.71,0.08,-0.072
7266,3634051,K06103.01,Kepler-1981 b,CONFIRMED,0,0,0,453.54212,0.003501,-0.003501,360.0617,0.00473,-0.00473,2455193.062,0.00473,-0.00473,0.633,0.219,-0.405,17.026,0.24,-0.24,,,,861.0,18.6,-18.6,48.8,5874.0,87.0,-79.0,3.006,0.572,-1.335
7267,7967517,K07860.01,,FALSE POSITIVE,0,0,1,0.579516759,3.629e-06,-3.629e-06,132.00256,0.0049,-0.0049,2454965.003,0.0049,-0.0049,0.638,0.342,-0.431,1.342,0.168,-0.168,,,,27.0,3.9,-3.9,9.8,6339.0,175.0,-241.0,1.102,0.353,-0.151
7269,3761319,K06104.01,,FALSE POSITIVE,1,0,0,16.2480865,0.0001632,-0.0001632,143.96708,0.00957,-0.00957,2454976.967,0.00957,-0.00957,0.928,0.018,-0.668,8.232,0.194,-0.194,,,,438.7,22.8,-22.8,21.1,5729.0,172.0,-155.0,0.923,0.248,-0.134
7270,3761319,K06104.02,,FALSE POSITIVE,1,0,0,466.9407,0.1497,-0.1497,244.7508,0.035,-0.035,2455077.751,0.035,-0.035,0.2921,0.1534,-0.2919,30.56,2.2,-2.2,,,,979.2,73.1,-73.1,13.7,5729.0,171.0,-145.0,0.923,0.372,-0.117
7271,3762553,K06105.01,,FALSE POSITIVE,1,0,0,289.788624,0.007031,-0.007031,370.8039,0.0238,-0.0238,2455203.804,0.0238,-0.0238,0.6187,0.0443,-0.4673,2.857,0.352,-0.352,,,,473.9,76.2,-76.2,6.6,8057.0,239.0,-312.0,2.407,0.835,-0.642
7272,3965879,K06106.01,,FALSE POSITIVE,1,0,0,55.00402906,,,134.2268671,,,2454967.227,,,,,,6.06,,,,,,,,,,,,,,,
7273,4035675,K06107.01,,FALSE POSITIVE,0,1,0,2.873657901,2.969e-06,-2.969e-06,132.5847,0.00085,-0.00085,2454965.585,0.00085,-0.00085,1.13,6.589,-0.123,2.1054,0.0467,-0.0467,,,,43895.0,784.0,-784.0,65.6,5692.0,169.0,-169.0,2.287,0.521,-1.215
